soil_moisture,temperature,humidity,rainfall_mm,ph,nitrogen,phosphorus,potassium,crop_yield
34.18139211309234,28.951071713725526,46.84917816729791,115.10849836473336,5.839547890122531,108.23761609933426,21.66244007402571,42.51889955799775,40.93734481589062
44.90629976580182,15.839621037299793,51.24399451631439,31.955415401596216,6.642720190797197,136.1259777802544,45.40998667396513,26.464181034730146,47.50070970104781
16.0319177920865,30.421744958028302,46.215043435590204,90.76833090112454,6.722523064657453,48.39790138562407,55.997511192709425,34.858550422066955,36.18865615003413
14.799751237010721,19.87264974286812,44.25241417112895,57.035408573230555,7.075599119282797,92.97693830355186,65.46635123326166,16.339721442373467,42.46258300693485
42.64084120630073,32.035898409167324,81.97795443911453,211.8756505676005,6.405551649153023,104.34745436820064,18.257549575624203,28.68988074287749,31.42761012832301
34.388635652146505,41.4849392452657,62.65567538338679,85.36852000532465,6.252606025959079,55.86967724120426,10.485395398304984,63.26011170333978,34.054327127807014
12.310006045272187,38.622368882734285,35.407342765304854,56.697330166566225,6.000824624134313,69.14082148910471,38.67762935329216,38.0816123204617,18.571251810343583
36.44120684108633,27.199578734363506,80.50397248177973,102.04535071307055,5.8196031618577395,106.80110576434852,20.976855175415338,75.57761563608223,44.25585925223632
36.38566659614362,34.12844349139637,64.68718994544251,170.76601190556173,5.440508731191571,31.393773398507033,46.6203166903857,62.89239206461855,41.78755555196663
42.305858744126915,35.99165625008611,78.06020617751483,16.405499740356213,6.87929680728587,32.96074662485271,47.21615827458618,59.948088219532536,44.299012401360386
34.90336655199651,28.36076327292922,63.50059005430289,45.18230340074744,6.940883166204614,61.92579034356899,34.57781110428303,43.622227182920085,42.693202566642995
14.349483669025764,29.270404234794256,55.99648505903356,173.57673473093215,6.987093032183802,43.551131476455225,50.63231583325192,61.60018262916158,22.20893207056555
10.695804684392845,19.0711787560492,94.10604085835918,188.0641512010233,5.208178873207369,53.373299222499924,21.980234146634885,79.98645237917675,29.983644011101976
10.917384540720175,24.97379799152147,31.835770310589325,154.43856990251697,6.339457884554564,33.75821061073811,58.514918829086994,34.90181228306703,17.43027920450492
10.990727080727812,18.83997383296524,90.62965401771578,219.7996401341489,5.518638748769544,27.079507479873243,13.02038105233827,37.420162178483224,22.485606530187557
18.617387366106605,34.62613134030319,90.50557290439792,42.2000475193984,6.569184272836399,129.49800388954236,20.311711519204437,77.89433252146664,47.51450213384123
40.10097820390108,27.879350848861108,55.40971624759477,175.88693305035713,7.7473230143448735,58.23667605896212,68.83613914417404,52.39152902763969,45.3887260778754
28.85908725195785,27.11972859108267,43.94021662366579,229.31503977000213,6.498120228504679,85.74578209188624,64.02263076440897,83.89504697658165,47.715716056322755
29.348769254001805,38.92194522146448,70.24886436566052,37.68491477576455,6.174089946111154,83.39984563404987,66.3837412674224,25.004235818751212,35.59445133500769
39.4710812325862,29.245706852412155,41.56820180556102,60.94099434904529,7.315983980225948,71.29469351903887,64.50665760072687,27.189860905903657,43.938830011449866
14.34606602919689,26.045452461755218,82.20853263132054,136.67114302270105,7.717323739436218,108.477572542805,36.48503199720138,78.9966996585644,40.449505858265475
19.77142876538988,22.26008459974144,46.50570063205279,86.02983424399937,5.946520781574868,56.44705716830921,66.32824621803883,17.959230476333545,27.432382117962828
30.501574501040075,16.944324949583788,48.902400077124064,172.65977019559853,7.287800103340903,126.5596821071678,24.244807784121303,47.73299002324154,37.38435614103732
43.93585119118861,26.289675610583526,89.53452635064721,14.391904606276873,7.789967737144501,23.504152788385927,12.970858716327538,77.15228474200967,33.346647363152464
29.63605767394985,15.695344024977752,88.68959417583659,40.191035580864956,5.49074302335418,86.86119909063511,43.435844468375734,65.49892828618073,48.02410083534591
10.652655128053006,22.861156394915557,64.79975796248391,179.05957661990539,6.580723121926777,57.38157211896755,28.799214107470554,46.979318760154804,20.20568411768111
38.02214354382157,28.594756765906705,86.08453373761002,242.65467460848598,7.315169106661001,60.48754311097424,41.924638983832324,23.21587953202488,35.72309972168759
18.154099584435713,41.0801927555325,52.914616972329014,232.38759412808517,6.178364877507935,53.13723678095104,38.29651416721445,54.06527134698475,30.699793182237034
38.24868184665727,17.953338683226782,94.86247808461866,225.26674835570344,6.359013768314286,90.44828743881678,38.98794457094714,89.03829351021929,51.81468457786715
23.575122542246014,33.172108463848794,58.189833061323505,31.93582847589832,7.152346655127873,44.30099119173104,44.20465176129795,74.41260357325065,34.5250658200228
40.223964909580005,28.4981740196784,49.1627807669022,36.48222951790087,5.455700585265893,51.788274961302406,65.40653665930584,14.394306724580677,29.24914508209785
36.149257495801464,35.98165219044614,32.702325206695875,18.066189203718164,6.1373683929907985,50.686823818119095,24.171549613555143,66.87427009557481,28.814793263531687
29.46840818966466,18.877388942603652,94.33095199613821,135.63505828619773,6.665636263744785,15.849430667645922,62.56480894595649,88.12930196544107,40.7782919059799
14.775932898123976,17.24647118376864,60.21769600926845,220.6215432255929,5.820322549450718,61.452313681739035,54.03012599551858,25.469913884327173,31.562575232528044
12.097119132927407,25.778902344516254,77.74802591327409,132.94797501672213,7.383879806477285,21.112168896557677,14.752645780186048,86.51261650572236,21.45097016679228
14.247020950925808,36.517980803457306,71.65249556298185,195.42882134898497,7.191212579953842,124.29702656505077,60.12324916018356,28.667643781852412,32.91740835726334
11.559315749066661,20.175244950567034,77.00107097829064,47.11344672781539,7.71041070694008,105.22782892542843,33.858641112713975,75.55182579673965,38.599651043708825
13.76229451871325,35.7299841879764,33.322208748697555,215.77781504158375,6.559768995035695,89.41338806591742,30.144286589269875,21.95349473530637,35.00748813489936
17.899826851274916,22.838045920670442,89.80295135163139,46.856192681337866,5.476964110775542,107.98479187357529,10.023580191529751,51.12837905097301,38.08147181100008
34.954614313393684,20.856070165518474,90.2446791636457,13.691031516630813,7.635204259959866,127.63676047393918,24.748311159171404,39.12117465074155,41.04675188612718
29.590094371894985,15.451320905079173,65.87967676502282,105.37275260702452,7.369013572690507,101.76132042130683,51.27678099205261,63.65500215597162,51.65956160275119
10.439459305569056,25.763794617904225,92.65453276449583,138.77610750210962,6.6154872186084175,88.84453964106596,61.07035810682105,24.329367224136664,21.981554671982718
12.519099789132037,25.289200264923213,48.26210990437389,242.68550238034865,7.37438592120205,30.532405453181383,24.462968162171173,56.37986726818453,32.76982271472172
43.85467155000952,32.80231327727485,69.13953076387544,22.93845836029787,7.49239639032025,65.57283144027346,32.25638623060057,10.193895012306697,36.971697814309216
29.883516167197975,16.914796812700455,55.77007485342055,68.47952330738875,7.217810957153934,87.3689060326134,19.02540026591418,44.05233881858437,42.1188087459082
17.115263213134668,19.120307650141342,70.82151006408984,26.27676727051237,6.685260340310285,90.35554572739157,58.210009846435575,51.263456720124,38.46606810956051
18.83140105996132,15.447548838325222,49.54109875404363,97.6099091844041,6.799776675811814,135.09722959798208,53.02142340426975,77.02372798537674,47.40455789398069
36.03390489262826,18.072501624079983,83.25829500264132,72.25277079694243,7.395415774872733,40.68754013444065,52.028691242771465,70.61101310231163,36.79885858587225
16.840031838826157,32.59831045227244,34.53608860277355,128.32508736697665,6.817763254416228,97.89391594537507,50.731271446366506,17.35133112843367,40.834540717109675
30.347562454564024,25.87173500872282,32.72204206949976,87.06417043768674,5.736847893887842,47.0536425826813,63.52270024514308,60.00269338995253,29.53363548231629
43.95069961809093,23.667710482517528,33.21076500116543,232.05700456252526,6.997869901240321,67.22015531380588,62.98185954391053,62.80023089617117,47.629402445712614
39.63900805215123,30.063623844581855,39.77957684389813,197.48694909576008,6.583235750201192,136.49380776369162,47.52207090875702,68.72229888264205,57.82627228821301
18.394671570165514,41.82343250369595,55.69778079665487,215.25284215349387,5.884442353140493,56.384678823881764,27.32670262239371,54.3888027756278,35.21148267660738
27.281939999405548,37.5311358784868,92.10034930171636,32.37523648572396,5.202045007977055,60.25289567194252,34.186167119293216,18.588440792049994,26.48105940700743
31.698450143348293,33.88982592478877,37.20170358023715,143.76754174717848,5.8122941793797755,69.9460560581179,11.737435027313069,61.22782245177659,50.26163046677889
39.01433148425626,39.792981906565565,72.09094407806776,53.69563397121468,6.951273414737683,20.08347373614458,64.98904084012838,63.642468239205236,38.454102104069435
15.48769881261295,16.07267508044329,64.29539804966271,217.05964286022225,7.483632519170456,64.82127981305352,51.24686403232191,30.00855932415888,33.16432222120366
10.650167076209334,16.899002923619182,52.96075638889884,3.7548554383560195,7.359826680025476,92.37313744634609,64.49024941176994,85.86202080922564,37.96871774176523
12.450775030172782,27.798169829677477,42.88294990581247,26.436053782513042,5.481079202530127,87.25999835627917,28.125228227116068,46.211929205673805,25.935469785326774
27.022078882796112,24.427520149841087,44.338615320076826,94.0142688868289,5.38492494675938,124.1765909735971,66.68958723765286,79.33725111063286,55.84946597949059
31.22153115786656,40.30580567746812,32.84839813226455,100.52347652329837,7.180140010885413,95.14831972689711,61.841870304431964,62.24648740966249,52.15249149265358
29.90980029802685,28.218253950919554,76.35565825538794,69.30502074467066,5.9405667675075975,84.61949308491637,63.16076554528907,59.32280874633192,52.69725954424457
21.107684326275624,29.570525972520464,72.49961294775656,24.015749689984794,5.906687936491215,95.08089463401288,10.008479812505612,53.95207038377083,35.36297755646939
44.60156540443571,39.17202987474296,58.845036527106956,29.682601278148397,5.205200781581922,20.952097926329877,32.63441313551856,61.80539681737138,23.354115308423825
30.291082673602894,27.059146237239645,76.73106672583984,79.48618846183348,5.456201427665438,139.51516856981317,17.339517536965307,77.54682000664926,47.802756205019406
23.304941041824264,38.679928510299504,37.14843820894583,237.69820851943012,5.552552323220119,33.96317720243334,65.96847438814278,72.15030587495662,39.84901398187747
29.283187669126388,21.846707233033968,91.01674626898051,51.85164120483099,5.614336536195911,67.30586084192828,40.822435150904965,63.81019731554876,42.12401147830848
36.08670508172757,22.39286201226893,85.09573610056019,186.82008026480563,6.357815366799949,51.9064337679614,39.3601848056143,12.547626693758511,32.63749221075243
33.42315127086146,23.86575753236493,72.83731787828242,64.54716600187099,7.316753118281932,87.15211176195432,39.21527001004997,10.695581786441402,28.826867739131643
19.27218451819833,29.784235302985742,54.62402596301257,9.310063902696204,7.311975099957964,84.9451279309519,44.217514061392905,38.68301159950434,30.865733960103967
12.321719204995455,20.943474198728495,57.076837385958584,4.013052291765518,7.565973016374365,59.01429053247159,42.67045059132959,12.450705695824515,29.490271932829863
22.952946926993718,33.12858761919438,61.34000494023539,38.17648279529412,6.353339300412868,136.7036829976325,65.0266516517998,51.42779625910593,41.83389446497623
32.040112745754755,18.855418635681012,90.79344505044205,115.52104824943554,7.042647320657035,108.9089548849334,63.06307279163139,10.284312064281638,40.929266923944425
17.356090347019386,17.540707411490263,86.13354206967668,188.97527438445127,6.469668707113167,126.23017036677825,57.02315555770507,48.45843195540506,52.72141032783613
36.346444380858486,38.49517714754519,61.06505019907636,182.2037329862885,5.329590651149755,71.92627442016223,29.363640146474253,40.20868899541305,32.376756464073175
12.328776847394023,21.39545499603896,66.04370238808086,88.09736062075918,5.409121728320823,89.92576107930688,57.066245294280485,86.59712303617489,33.12688953949837
19.111028450248934,25.42210829761008,86.90125104815591,119.78481969072841,5.839450071561962,66.6816594694723,18.71112850670751,14.468283999405944,33.11204143463522
38.16640973101709,30.431636503583974,91.70218819519886,203.5184383439163,7.752216494419843,53.03189568000016,61.61357201022175,15.21527786028841,43.379619444912365
16.77019989181647,29.196653188689687,71.54700913143598,209.60072659474477,6.9989847961196405,80.68382134388658,56.37998449727479,77.94132377955363,46.24802205488745
32.3811308307979,17.052644744936885,78.65382080583399,79.97917510449636,5.896819712829033,38.87091361599908,56.55802813412489,73.62063025871242,31.431058251490448
28.36346081933068,38.601400261146765,52.85561891342877,1.0662546017767838,7.036284435833422,41.76271549193142,41.721921661683055,84.86769217373362,34.81072141466291
42.368278963977275,40.680661697304686,89.67184074060171,11.732710806558162,6.9194999493920815,78.84842728911343,37.011122001446076,16.25893188769643,47.21926191114758
19.215386967048886,36.93769721271614,84.38888324049903,184.451844400996,5.31255441827216,16.73150931206485,23.59788956155025,59.607981958500254,22.123254439393953
12.308638173940832,22.662649543565607,65.88363227960957,68.158070268127,6.139867720068518,70.68588858437266,58.520690624173106,51.15238990227737,36.820451326070945
